alignments	anticodons	agreement	count	input_file	simulation_n	quant_method
multiple	multiple	incorrect	63278	mimtRNAseq_Hsap_iPSC_rep2	4	shrimp
single	single	correct	846075	mimtRNAseq_Hsap_iPSC_rep2	5	bowtie2
single	single	incorrect	274	mimtRNAseq_Hsap_iPSC_rep2	5	bowtie2
multiple	multiple	incorrect	11730	mimtRNAseq_Hsap_iPSC_rep2	5	bowtie2
multiple	single	correct	137769	mimtRNAseq_Hsap_iPSC_rep2	5	bowtie2
multiple	single	incorrect	114	mimtRNAseq_Hsap_iPSC_rep2	5	bowtie2
single	single	correct	839906	mimtRNAseq_Hsap_iPSC_rep2	5	shrimp
single	single	incorrect	123	mimtRNAseq_Hsap_iPSC_rep2	5	shrimp
multiple	single	incorrect	108	mimtRNAseq_Hsap_iPSC_rep2	5	shrimp
multiple	single	correct	124903	mimtRNAseq_Hsap_iPSC_rep2	5	shrimp
multiple	multiple	incorrect	9184	mimtRNAseq_Hsap_iPSC_rep2	5	shrimp
single	single	correct	498473	mimtRNAseq_Hsap_iPSC_rep2	6	bowtie2
single	single	incorrect	529	mimtRNAseq_Hsap_iPSC_rep2	6	bowtie2
multiple	multiple	incorrect	72772	mimtRNAseq_Hsap_iPSC_rep2	6	bowtie2
multiple	single	incorrect	264	mimtRNAseq_Hsap_iPSC_rep2	6	bowtie2
multiple	single	correct	421842	mimtRNAseq_Hsap_iPSC_rep2	6	bowtie2
single	single	correct	487588	mimtRNAseq_Hsap_iPSC_rep2	6	shrimp
single	single	incorrect	568	mimtRNAseq_Hsap_iPSC_rep2	6	shrimp
multiple	multiple	incorrect	57421	mimtRNAseq_Hsap_iPSC_rep2	6	shrimp
multiple	single	correct	408831	mimtRNAseq_Hsap_iPSC_rep2	6	shrimp
multiple	single	incorrect	244	mimtRNAseq_Hsap_iPSC_rep2	6	shrimp
single	single	correct	473039	mimtRNAseq_Hsap_iPSC_rep2	7	bowtie2
single	single	incorrect	3638	mimtRNAseq_Hsap_iPSC_rep2	7	bowtie2
multiple	single	correct	406172	mimtRNAseq_Hsap_iPSC_rep2	7	bowtie2
multiple	single	incorrect	753	mimtRNAseq_Hsap_iPSC_rep2	7	bowtie2
multiple	multiple	incorrect	107232	mimtRNAseq_Hsap_iPSC_rep2	7	bowtie2
single	single	correct	490447	mimtRNAseq_Hsap_iPSC_rep2	7	shrimp
single	single	incorrect	1839	mimtRNAseq_Hsap_iPSC_rep2	7	shrimp
multiple	single	correct	371087	mimtRNAseq_Hsap_iPSC_rep2	7	shrimp
multiple	single	incorrect	1244	mimtRNAseq_Hsap_iPSC_rep2	7	shrimp
multiple	multiple	incorrect	94819	mimtRNAseq_Hsap_iPSC_rep2	7	shrimp
single	single	correct	329240	mimtRNAseq_Hsap_iPSC_rep2	8	bowtie2
single	single	incorrect	2933	mimtRNAseq_Hsap_iPSC_rep2	8	bowtie2
multiple	multiple	incorrect	195003	mimtRNAseq_Hsap_iPSC_rep2	8	bowtie2
multiple	single	correct	464351	mimtRNAseq_Hsap_iPSC_rep2	8	bowtie2
multiple	single	incorrect	1431	mimtRNAseq_Hsap_iPSC_rep2	8	bowtie2
single	single	correct	335464	mimtRNAseq_Hsap_iPSC_rep2	8	shrimp
single	single	incorrect	2943	mimtRNAseq_Hsap_iPSC_rep2	8	shrimp
multiple	multiple	incorrect	179105	mimtRNAseq_Hsap_iPSC_rep2	8	shrimp
multiple	single	correct	425539	mimtRNAseq_Hsap_iPSC_rep2	8	shrimp
multiple	single	incorrect	2216	mimtRNAseq_Hsap_iPSC_rep2	8	shrimp
single	single	correct	366159	mimtRNAseq_Hsap_iPSC_rep2	9	bowtie2
single	single	incorrect	929	mimtRNAseq_Hsap_iPSC_rep2	9	bowtie2
multiple	multiple	incorrect	47164	mimtRNAseq_Hsap_iPSC_rep2	9	bowtie2
multiple	single	correct	574737	mimtRNAseq_Hsap_iPSC_rep2	9	bowtie2
multiple	single	incorrect	404	mimtRNAseq_Hsap_iPSC_rep2	9	bowtie2
single	single	correct	347422	mimtRNAseq_Hsap_iPSC_rep2	9	shrimp
single	single	incorrect	697	mimtRNAseq_Hsap_iPSC_rep2	9	shrimp
multiple	multiple	incorrect	40844	mimtRNAseq_Hsap_iPSC_rep2	9	shrimp
multiple	single	correct	559291	mimtRNAseq_Hsap_iPSC_rep2	9	shrimp
multiple	single	incorrect	483	mimtRNAseq_Hsap_iPSC_rep2	9	shrimp
